Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,,,,,,,,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vintage-eucalyptus-bath-treatment,,,,,,,,9,#VALUE!,22,22,Vintage,Bath_Treatment,Eucalyptus,100g,,,,,Vintage - Eucalyptus - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-eucalyptus-bath-treatment,,,,,,,,9,#VALUE!,22,22,Vintage,Bath_Treatment,Eucalyptus,250g,,,,,Vintage - Eucalyptus - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-frankincense-bath-treatment,Vintage - Frankincense - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Frankincense",true,Size,9,#VALUE!,24,24,Vintage,Bath_Treatment,Frankincense,50g,,,,,Vintage - Frankincense - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Frankincense - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-frankincense-bath-treatment,,,,,,,,9,#VALUE!,24,24,Vintage,Bath_Treatment,Frankincense,100g,,,,,Vintage - Frankincense - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-frankincense-bath-treatment,,,,,,,,9,#VALUE!,24,24,Vintage,Bath_Treatment,Frankincense,250g,,,,,Vintage - Frankincense - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-frankincense-and-myrrh-bath-treatment,Vintage - Frankincense and Myrrh - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Frankincense and Myrrh",true,Size,9,#VALUE!,34,34,Vintage,Bath_Treatment,Frankincense_and_Myrrh,50g,,,,,Vintage - Frankincense and Myrrh - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Frankincense and Myrrh - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-frankincense-and-myrrh-bath-treatment,,,,,,,,9,#VALUE!,34,34,Vintage,Bath_Treatment,Frankincense_and_Myrrh,100g,,,,,Vintage - Frankincense and Myrrh - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-frankincense-and-myrrh-bath-treatment,,,,,,,,9,#VALUE!,34,34,Vintage,Bath_Treatment,Frankincense_and_Myrrh,250g,,,,,Vintage - Frankincense and Myrrh - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-gardenia-bath-treatment,Vintage - Gardenia - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Gardenia",true,Size,9,#VALUE!,20,20,Vintage,Bath_Treatment,Gardenia,50g,,,,,Vintage - Gardenia - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Gardenia - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-gardenia-bath-treatment,,,,,,,,9,#VALUE!,20,20,Vintage,Bath_Treatment,Gardenia,100g,,,,,Vintage - Gardenia - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
