Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,,,,,,,,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
master-cleanse-soul-strings-the-key-bath-treatment,Master Cleanse - Soul Strings - The Key - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Soul Strings - The Key",true,Size,16,41,31,41,Master_Cleanse,Bath_Treatment,Soul_Strings_-_The_Key,100g,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Soul_Strings_-_The_Key_-_Front.png,1,Master Cleanse - Soul Strings - The Key - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Soul_Strings_-_The_Key_-_Front.png,g,,,active
master-cleanse-soul-strings-the-key-bath-treatment,,,,,,,,16,41,31,41,Master_Cleanse,Bath_Treatment,Soul_Strings_-_The_Key,250g,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Soul_Strings_-_The_Key_-_Front.png,g,,,active
master-cleanse-soul-strings-the-key-bath-treatment,,,,,,,,16,41,31,41,Master_Cleanse,Bath_Treatment,Soul_Strings_-_The_Key,1kg,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Soul_Strings_-_The_Key_-_Front.png,g,,,active
master-cleanse-soul-strings-the-key-bath-treatment,,,,,,,,16,41,31,41,Master_Cleanse,Bath_Treatment,Soul_Strings_-_The_Key,2kg,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Soul_Strings_-_The_Key_-_Front.png,g,,,active
master-cleanse-a-conspiracy-of-healers-bath-treatment,Master Cleanse - A Conspiracy of Healers - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: A Conspiracy of Healers",true,Size,16,#VALUE!,42,42,Master_Cleanse,Bath_Treatment,A_Conspiracy_of_Healers,100g,,,,,Master Cleanse - A Conspiracy of Healers - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_A_Conspiracy_of_Healers_-_Front.png,1,Master Cleanse - A Conspiracy of Healers - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_A_Conspiracy_of_Healers_-_Front.png,g,,,active
master-cleanse-a-conspiracy-of-healers-bath-treatment,,,,,,,,16,#VALUE!,42,42,Master_Cleanse,Bath_Treatment,A_Conspiracy_of_Healers,250g,,,,,Master Cleanse - A Conspiracy of Healers - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_A_Conspiracy_of_Healers_-_Front.png,g,,,active
master-cleanse-a-conspiracy-of-healers-bath-treatment,,,,,,,,16,#VALUE!,42,42,Master_Cleanse,Bath_Treatment,A_Conspiracy_of_Healers,1kg,,,,,Master Cleanse - A Conspiracy of Healers - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_A_Conspiracy_of_Healers_-_Front.png,g,,,active
master-cleanse-a-conspiracy-of-healers-bath-treatment,,,,,,,,16,#VALUE!,42,42,Master_Cleanse,Bath_Treatment,A_Conspiracy_of_Healers,2kg,,,,,Master Cleanse - A Conspiracy of Healers - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_A_Conspiracy_of_Healers_-_Front.png,g,,,active
master-cleanse-mirror-bath-treatment,Master Cleanse - Mirror - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Mirror",true,Size,16,#VALUE!,25,25,Master_Cleanse,Bath_Treatment,Mirror,100g,,,,,Master Cleanse - Mirror - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Mirror_-_Front.png,1,Master Cleanse - Mirror - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Mirror_-_Front.png,g,,,active
master-cleanse-mirror-bath-treatment,,,,,,,,16,#VALUE!,25,25,Master_Cleanse,Bath_Treatment,Mirror,250g,,,,,Master Cleanse - Mirror - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Mirror_-_Front.png,g,,,active
master-cleanse-mirror-bath-treatment,,,,,,,,16,#VALUE!,25,25,Master_Cleanse,Bath_Treatment,Mirror,1kg,,,,,Master Cleanse - Mirror - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Mirror_-_Front.png,g,,,active
master-cleanse-mirror-bath-treatment,,,,,,,,16,#VALUE!,25,25,Master_Cleanse,Bath_Treatment,Mirror,2kg,,,,,Master Cleanse - Mirror - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Mirror_-_Front.png,g,,,active
master-cleanse-blue-star-bath-treatment,Master Cleanse - Blue Star - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Blue Star",true,Size,16,#VALUE!,28,28,Master_Cleanse,Bath_Treatment,Blue_Star,100g,,,,,Master Cleanse - Blue Star - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Blue_Star_-_Front.png,1,Master Cleanse - Blue Star - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Blue_Star_-_Front.png,g,,,active
master-cleanse-blue-star-bath-treatment,,,,,,,,16,#VALUE!,28,28,Master_Cleanse,Bath_Treatment,Blue_Star,250g,,,,,Master Cleanse - Blue Star - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Blue_Star_-_Front.png,g,,,active
master-cleanse-blue-star-bath-treatment,,,,,,,,16,#VALUE!,28,28,Master_Cleanse,Bath_Treatment,Blue_Star,1kg,,,,,Master Cleanse - Blue Star - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Blue_Star_-_Front.png,g,,,active
master-cleanse-blue-star-bath-treatment,,,,,,,,16,#VALUE!,28,28,Master_Cleanse,Bath_Treatment,Blue_Star,2kg,,,,,Master Cleanse - Blue Star - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Blue_Star_-_Front.png,g,,,active
master-cleanse-hand-of-the-earth-bath-treatment,Master Cleanse - Hand of the Earth - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Hand of the Earth",true,Size,16,#VALUE!,36,36,Master_Cleanse,Bath_Treatment,Hand_of_the_Earth,100g,,,,,Master Cleanse - Hand of the Earth - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Hand_of_the_Earth_-_Front.png,1,Master Cleanse - Hand of the Earth - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Hand_of_the_Earth_-_Front.png,g,,,active
master-cleanse-hand-of-the-earth-bath-treatment,,,,,,,,16,#VALUE!,36,36,Master_Cleanse,Bath_Treatment,Hand_of_the_Earth,250g,,,,,Master Cleanse - Hand of the Earth - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Hand_of_the_Earth_-_Front.png,g,,,active
master-cleanse-hand-of-the-earth-bath-treatment,,,,,,,,16,#VALUE!,36,36,Master_Cleanse,Bath_Treatment,Hand_of_the_Earth,1kg,,,,,Master Cleanse - Hand of the Earth - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Hand_of_the_Earth_-_Front.png,g,,,active
master-cleanse-hand-of-the-earth-bath-treatment,,,,,,,,16,#VALUE!,36,36,Master_Cleanse,Bath_Treatment,Hand_of_the_Earth,2kg,,,,,Master Cleanse - Hand of the Earth - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Hand_of_the_Earth_-_Front.png,g,,,active
master-cleanse-heartbeat-meditation-bath-treatment,Master Cleanse - Heartbeat Meditation - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Heartbeat Meditation",true,Size,16,#VALUE!,39,39,Master_Cleanse,Bath_Treatment,Heartbeat_Meditation,100g,,,,,Master Cleanse - Heartbeat Meditation - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Heartbeat_Meditation_-_Front.png,1,Master Cleanse - Heartbeat Meditation - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Heartbeat_Meditation_-_Front.png,g,,,active
master-cleanse-heartbeat-meditation-bath-treatment,,,,,,,,16,#VALUE!,39,39,Master_Cleanse,Bath_Treatment,Heartbeat_Meditation,250g,,,,,Master Cleanse - Heartbeat Meditation - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Heartbeat_Meditation_-_Front.png,g,,,active
master-cleanse-heartbeat-meditation-bath-treatment,,,,,,,,16,#VALUE!,39,39,Master_Cleanse,Bath_Treatment,Heartbeat_Meditation,1kg,,,,,Master Cleanse - Heartbeat Meditation - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Heartbeat_Meditation_-_Front.png,g,,,active
master-cleanse-heartbeat-meditation-bath-treatment,,,,,,,,16,#VALUE!,39,39,Master_Cleanse,Bath_Treatment,Heartbeat_Meditation,2kg,,,,,Master Cleanse - Heartbeat Meditation - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Heartbeat_Meditation_-_Front.png,g,,,active
master-cleanse-love-my-life-bath-treatment,Master Cleanse - Love My Life - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Love My Life",true,Size,16,#VALUE!,31,31,Master_Cleanse,Bath_Treatment,Love_My_Life,100g,,,,,Master Cleanse - Love My Life - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Love_My_Life_-_Front.png,1,Master Cleanse - Love My Life - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Love_My_Life_-_Front.png,g,,,active
master-cleanse-love-my-life-bath-treatment,,,,,,,,16,#VALUE!,31,31,Master_Cleanse,Bath_Treatment,Love_My_Life,250g,,,,,Master Cleanse - Love My Life - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Love_My_Life_-_Front.png,g,,,active
master-cleanse-love-my-life-bath-treatment,,,,,,,,16,#VALUE!,31,31,Master_Cleanse,Bath_Treatment,Love_My_Life,1kg,,,,,Master Cleanse - Love My Life - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Love_My_Life_-_Front.png,g,,,active
master-cleanse-love-my-life-bath-treatment,,,,,,,,16,#VALUE!,31,31,Master_Cleanse,Bath_Treatment,Love_My_Life,2kg,,,,,Master Cleanse - Love My Life - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Love_My_Life_-_Front.png,g,,,active
master-cleanse-psychic-protection-bath-treatment,Master Cleanse - Psychic Protection - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Psychic Protection",true,Size,16,#VALUE!,37,37,Master_Cleanse,Bath_Treatment,Psychic_Protection,100g,,,,,Master Cleanse - Psychic Protection - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Psychic_Protection_-_Front.png,1,Master Cleanse - Psychic Protection - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Psychic_Protection_-_Front.png,g,,,active
master-cleanse-psychic-protection-bath-treatment,,,,,,,,16,#VALUE!,37,37,Master_Cleanse,Bath_Treatment,Psychic_Protection,250g,,,,,Master Cleanse - Psychic Protection - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Psychic_Protection_-_Front.png,g,,,active
master-cleanse-psychic-protection-bath-treatment,,,,,,,,16,#VALUE!,37,37,Master_Cleanse,Bath_Treatment,Psychic_Protection,1kg,,,,,Master Cleanse - Psychic Protection - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Psychic_Protection_-_Front.png,g,,,active
master-cleanse-psychic-protection-bath-treatment,,,,,,,,16,#VALUE!,37,37,Master_Cleanse,Bath_Treatment,Psychic_Protection,2kg,,,,,Master Cleanse - Psychic Protection - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Psychic_Protection_-_Front.png,g,,,active
master-cleanse-sol-warrior-bath-treatment,Master Cleanse - Sol-Warrior - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Sol-Warrior",true,Size,16,30,21,30,Master_Cleanse,Bath_Treatment,Sol-Warrior,100g,,,,,Master Cleanse - Sol-Warrior - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Sol-Warrior_-_Front.png,1,Master Cleanse - Sol-Warrior - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Sol-Warrior_-_Front.png,g,,,active
master-cleanse-sol-warrior-bath-treatment,,,,,,,,16,30,21,30,Master_Cleanse,Bath_Treatment,Sol-Warrior,250g,,,,,Master Cleanse - Sol-Warrior - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Sol-Warrior_-_Front.png,g,,,active
master-cleanse-sol-warrior-bath-treatment,,,,,,,,16,30,21,30,Master_Cleanse,Bath_Treatment,Sol-Warrior,1kg,,,,,Master Cleanse - Sol-Warrior - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Sol-Warrior_-_Front.png,g,,,active
master-cleanse-sol-warrior-bath-treatment,,,,,,,,16,30,21,30,Master_Cleanse,Bath_Treatment,Sol-Warrior,2kg,,,,,Master Cleanse - Sol-Warrior - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Sol-Warrior_-_Front.png,g,,,active
master-cleanse-the-lovers-bath-treatment,Master Cleanse - The Lovers - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: The Lovers",true,Size,16,#VALUE!,29,29,Master_Cleanse,Bath_Treatment,The_Lovers,100g,,,,,Master Cleanse - The Lovers - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_The_Lovers_-_Front.png,1,Master Cleanse - The Lovers - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_The_Lovers_-_Front.png,g,,,active
master-cleanse-the-lovers-bath-treatment,,,,,,,,16,#VALUE!,29,29,Master_Cleanse,Bath_Treatment,The_Lovers,250g,,,,,Master Cleanse - The Lovers - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_The_Lovers_-_Front.png,g,,,active
master-cleanse-the-lovers-bath-treatment,,,,,,,,16,#VALUE!,29,29,Master_Cleanse,Bath_Treatment,The_Lovers,1kg,,,,,Master Cleanse - The Lovers - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_The_Lovers_-_Front.png,g,,,active
master-cleanse-the-lovers-bath-treatment,,,,,,,,16,#VALUE!,29,29,Master_Cleanse,Bath_Treatment,The_Lovers,2kg,,,,,Master Cleanse - The Lovers - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_The_Lovers_-_Front.png,g,,,active
