Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,,,,,,,,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
traditional-sage-lotion,,,,,,,,13,#VALUE!,20,20,Traditional,Lotion,Sage,120ml,,,,,Traditional - Sage - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-shine-lotion,Traditional - Shine - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Shine",true,Size,13,#VALUE!,21,21,Traditional,Lotion,Shine,60ml,,,,,Traditional - Shine - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Shine - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-shine-lotion,,,,,,,,13,#VALUE!,21,21,Traditional,Lotion,Shine,120ml,,,,,Traditional - Shine - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-sweetgrass-lotion,Traditional - Sweetgrass - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Sweetgrass",true,Size,13,#VALUE!,26,26,Traditional,Lotion,Sweetgrass,60ml,,,,,Traditional - Sweetgrass - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Sweetgrass - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-sweetgrass-lotion,,,,,,,,13,#VALUE!,26,26,Traditional,Lotion,Sweetgrass,120ml,,,,,Traditional - Sweetgrass - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-tantra-lotion,Traditional - Tantra - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Tantra",true,Size,13,#VALUE!,22,22,Traditional,Lotion,Tantra,60ml,,,,,Traditional - Tantra - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Tantra - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-tantra-lotion,,,,,,,,13,#VALUE!,22,22,Traditional,Lotion,Tantra,120ml,,,,,Traditional - Tantra - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-thieves-lotion,Traditional - Thieves - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Thieves",true,Size,13,#VALUE!,23,23,Traditional,Lotion,Thieves,60ml,,,,,Traditional - Thieves - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Thieves - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-thieves-lotion,,,,,,,,13,#VALUE!,23,23,Traditional,Lotion,Thieves,120ml,,,,,Traditional - Thieves - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-transform-lotion,Traditional - Transform - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Transform",true,Size,13,#VALUE!,25,25,Traditional,Lotion,Transform,60ml,,,,,Traditional - Transform - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Transform - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-transform-lotion,,,,,,,,13,#VALUE!,25,25,Traditional,Lotion,Transform,120ml,,,,,Traditional - Transform - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-violet-lotion,Traditional - Violet - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Violet",true,Size,13,#VALUE!,22,22,Traditional,Lotion,Violet,60ml,,,,,Traditional - Violet - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Violet - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-violet-lotion,,,,,,,,13,#VALUE!,22,22,Traditional,Lotion,Violet,120ml,,,,,Traditional - Violet - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-wild-love-lotion,Traditional - Wild Love - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Wild Love",true,Size,13,#VALUE!,25,25,Traditional,Lotion,Wild_Love,60ml,,,,,Traditional - Wild Love - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Wild Love - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-wild-love-lotion,,,,,,,,13,#VALUE!,25,25,Traditional,Lotion,Wild_Love,120ml,,,,,Traditional - Wild Love - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
